Order Date,Product,Category,Sales,Quantity,Region,Customer ID,Profit
2021-04-25,Mouse,Accessories,1529.73,7,North,CUST0201,565.92
2022-09-09,RAM,Components,3693.92,3,North,CUST0861,633.89
2023-04-06,Monitor,Technology,2761.55,5,North,CUST0543,834.48
2022-02-17,Charger,Accessories,1659.87,12,North,CUST0749,507.29
2022-12-30,Speaker,Accessories,493.55,12,South,CUST0430,107.78
2023-10-18,Tablet,Technology,1118.5,7,North,CUST0667,183.03
2023-01-31,Charger,Accessories,3920.18,12,Central,CUST0710,852.78
2022-11-07,Keyboard,Accessories,1431.15,2,North,CUST0619,313.59
2022-04-02,Mouse,Accessories,764.3,14,West,CUST0159,272.4
2023-07-09,Motherboard,Technology,1689.93,16,East,CUST0681,372.01
2021-07-11,RAM,Components,2941.01,7,Central,CUST0301,741.37
2023-01-09,Speaker,Accessories,3532.14,4,South,CUST0420,580.08
2023-09-05,Keyboard,Accessories,1967.46,5,Central,CUST0258,663.4
2023-10-06,Printer,Office,2515.83,14,West,CUST0062,735.23
2021-04-06,Tablet,Technology,2301.84,9,North,CUST0661,583.5
2022-10-25,Webcam,Accessories,94.57,5,North,CUST0162,34.13
2021-02-06,Mouse,Accessories,2008.22,2,South,CUST0086,712.19
2021-10-06,Monitor,Technology,2957.23,5,East,CUST0013,734.49
2021-08-05,Charger,Accessories,2871.23,3,North,CUST0275,1041.75
2023-05-17,Charger,Accessories,3761.35,10,South,CUST0417,957.12
2023-05-23,RAM,Components,3368.36,8,North,CUST0124,729.59
2021-03-03,Router,Office,1420.19,10,Central,CUST0870,519.72
2022-08-19,Hard Drive,Storage,1315.44,2,South,CUST0616,484.62
2022-12-30,USB Cable,Accessories,2347.5,14,South,CUST0049,961.84
2022-02-01,Printer,Office,3678.2,4,South,CUST0003,1104.5
2022-11-30,Headphones,Accessories,514.45,12,North,CUST0934,113.03
2023-11-09,Charger,Accessories,4744.22,14,South,CUST0762,1902.76
2021-06-26,Keyboard,Accessories,2738.61,16,Central,CUST0765,554.29
2022-01-31,Motherboard,Technology,1566.72,5,East,CUST0723,676.17
2022-03-21,Monitor,Technology,3482.29,16,East,CUST0583,842.7
2021-03-17,Phone,Technology,271.39,4,West,CUST0271,42.24
2021-09-22,Tablet,Technology,2447.76,3,Central,CUST0550,504.31
2022-03-31,Charger,Accessories,2455.55,1,Central,CUST0153,673.9
2022-12-19,Tablet,Technology,851.78,4,South,CUST0317,141.87
2023-01-05,Monitor,Technology,4195.07,9,West,CUST0982,1144.65
2023-05-01,Mouse,Accessories,3994.22,1,Central,CUST0727,842.24
2021-05-24,Charger,Accessories,806.03,16,Central,CUST0434,125.49
2023-06-04,Router,Office,1850.95,3,Central,CUST0522,443.68
2023-12-29,Laptop,Technology,547.13,6,North,CUST0612,119.21
2022-01-31,Graphics Card,Technology,4250.61,13,Central,CUST0869,1172.86
2023-11-15,RAM,Components,1650.43,17,North,CUST0946,623.37
2023-08-06,Printer,Office,2224.62,15,Central,CUST0891,673.91
2023-06-10,Printer,Office,1653.17,12,East,CUST0490,628.9
2022-07-23,Printer,Office,1584.63,8,North,CUST0810,397.75
2023-11-29,Charger,Accessories,3749.15,16,North,CUST0746,577.2
2021-04-19,Printer,Office,3750.45,3,South,CUST0199,1600.14
2023-12-02,SSD,Storage,2613.05,4,Central,CUST0436,638.67
2023-07-24,Phone,Technology,3305.2,7,West,CUST0686,1018.21
2022-02-02,Speaker,Accessories,2582.73,15,West,CUST0217,750.97
2022-09-26,Speaker,Accessories,191.52,11,West,CUST0510,62.23
2023-01-03,Webcam,Accessories,376.73,16,West,CUST0040,156.53
2021-08-23,Mouse,Accessories,1949.52,14,East,CUST0698,799.64
2022-10-20,Headphones,Accessories,3761.24,13,West,CUST0489,1671.15
2023-01-21,Tablet,Technology,4570.47,9,South,CUST0792,1410.04
2022-08-11,Webcam,Accessories,197.06,18,West,CUST0581,84.09
2023-10-30,Motherboard,Technology,1871.75,3,South,CUST0249,551.67
2023-08-12,Graphics Card,Technology,1157.72,5,North,CUST0085,189.08
2022-05-07,Speaker,Accessories,4085.27,2,Central,CUST0680,791.96
2023-07-02,Phone,Technology,4237.54,17,West,CUST0404,1060.21
2021-06-19,Headphones,Accessories,1071.72,16,South,CUST0029,394.0
2023-08-04,Motherboard,Technology,3568.59,13,South,CUST0037,622.4
2023-03-06,Webcam,Accessories,3672.19,11,Central,CUST0507,949.13
2022-09-26,Hard Drive,Storage,926.44,8,North,CUST0532,412.0
2021-01-29,Headphones,Accessories,2196.79,5,West,CUST0658,847.31
2021-12-05,Monitor,Technology,3120.67,2,South,CUST0260,1003.6
2022-05-15,Graphics Card,Technology,179.03,4,West,CUST0651,30.17
2022-05-26,Keyboard,Accessories,2052.73,3,East,CUST0255,316.91
2021-08-05,Charger,Accessories,817.04,2,South,CUST0960,148.35
2023-12-30,Printer,Office,2732.39,3,North,CUST0086,678.01
2022-03-21,USB Cable,Accessories,4222.44,16,Central,CUST0564,1401.5
2023-05-26,Motherboard,Technology,2647.53,9,South,CUST0811,553.98
2021-06-16,Printer,Office,228.12,6,East,CUST0654,37.72
2021-04-01,Monitor,Technology,196.8,15,Central,CUST0634,34.88
2022-12-15,Webcam,Accessories,3047.24,5,North,CUST0941,847.25
2021-02-08,Laptop,Technology,1673.51,9,West,CUST0412,639.18
2021-06-22,Graphics Card,Technology,2884.7,6,West,CUST0388,1143.28
2022-10-15,Printer,Office,860.0,3,South,CUST0400,204.09
2023-01-24,USB Cable,Accessories,3895.47,13,Central,CUST0422,1359.64
2023-12-18,Phone,Technology,4310.56,15,East,CUST0959,1154.42
2022-04-21,USB Cable,Accessories,4451.67,11,East,CUST0663,1966.54
2022-04-01,Printer,Office,1555.17,16,North,CUST0333,422.21
2023-04-09,Mouse,Accessories,3320.64,15,Central,CUST0660,892.49
2023-06-14,Laptop,Technology,1431.26,6,Central,CUST0453,430.05
2023-10-22,Keyboard,Accessories,3825.65,14,West,CUST0595,603.12
2022-01-22,Tablet,Technology,646.6,11,North,CUST0149,178.06
2021-12-14,Monitor,Technology,3825.69,10,North,CUST0170,1524.97
2021-07-09,Laptop,Technology,2226.66,16,North,CUST0325,742.87
2022-05-20,Hard Drive,Storage,4284.97,12,Central,CUST0782,1888.93
2023-04-04,Printer,Office,3707.71,7,West,CUST0228,918.35
2023-07-18,Monitor,Technology,1913.77,7,North,CUST0326,379.8
2023-07-23,Motherboard,Technology,4522.52,18,West,CUST0005,1696.73
2021-05-14,Hard Drive,Storage,1452.52,15,North,CUST0152,236.9
2021-02-27,Monitor,Technology,4836.59,6,Central,CUST0221,957.0
2022-11-16,Router,Office,3847.66,19,West,CUST0157,1162.32
2022-11-03,Tablet,Technology,4953.84,8,South,CUST0258,1862.95
2021-06-22,Headphones,Accessories,316.83,15,North,CUST0006,104.65
2023-03-26,Router,Office,1406.48,4,Central,CUST0290,630.76
2021-03-21,USB Cable,Accessories,3719.26,18,West,CUST0204,1288.66
2023-06-05,Monitor,Technology,4615.14,13,East,CUST0278,1696.02
2021-07-22,Motherboard,Technology,192.42,1,Central,CUST0900,86.24
2023-02-03,Speaker,Accessories,50.05,8,Central,CUST0881,16.4
2021-02-16,Monitor,Technology,1318.4,19,East,CUST0134,480.41
2022-10-18,Hard Drive,Storage,4271.25,17,East,CUST0835,1022.96
2022-04-16,Motherboard,Technology,3847.41,10,South,CUST0589,1196.65
2023-08-29,Webcam,Accessories,1734.37,1,South,CUST0447,734.65
2023-11-02,Router,Office,59.96,1,South,CUST0983,24.34
2023-01-06,Keyboard,Accessories,2795.79,5,Central,CUST0995,676.26
2023-02-23,Headphones,Accessories,1227.88,1,Central,CUST0346,315.77
2023-08-26,Charger,Accessories,3740.76,13,Central,CUST0116,1510.94
2021-12-24,Tablet,Technology,2259.43,9,South,CUST0713,531.87
2023-08-30,Monitor,Technology,3409.08,16,West,CUST0599,1419.15
2022-10-30,Router,Office,4268.93,8,Central,CUST0580,1631.29
2022-01-08,Monitor,Technology,2702.01,14,Central,CUST0930,528.8
2023-10-29,SSD,Storage,1712.98,17,Central,CUST0613,626.83
2022-11-07,Router,Office,3859.24,4,South,CUST0968,1544.85
2021-03-31,RAM,Components,1362.68,7,North,CUST0674,263.41
2022-11-29,SSD,Storage,4463.02,17,South,CUST0313,1281.8
2022-06-24,Motherboard,Technology,403.57,16,North,CUST0421,164.97
2023-01-02,Charger,Accessories,4185.57,14,South,CUST0902,877.27
2023-05-19,RAM,Components,503.2,16,West,CUST0583,143.27
2021-02-10,Laptop,Technology,327.88,2,West,CUST0173,109.46
2023-01-10,RAM,Components,1848.12,15,Central,CUST0169,331.14
2022-05-17,Phone,Technology,4784.92,11,South,CUST0103,1022.14
2023-08-17,SSD,Storage,4918.26,13,North,CUST0228,1426.39
2023-07-18,Headphones,Accessories,1050.25,4,North,CUST0133,275.28
2022-04-06,Laptop,Technology,785.76,1,West,CUST0572,194.42
2023-01-02,Keyboard,Accessories,1797.12,15,Central,CUST0963,283.78
2023-01-22,Router,Office,1718.58,12,North,CUST0657,736.21
2023-07-14,Monitor,Technology,3809.98,9,South,CUST0211,1567.53
2023-06-28,Hard Drive,Storage,2247.8,7,Central,CUST0109,601.93
2022-01-25,USB Cable,Accessories,3910.42,3,South,CUST0193,799.34
2023-06-02,Laptop,Technology,3756.13,16,South,CUST0357,641.22
2021-09-13,RAM,Components,2912.64,4,West,CUST0695,544.54
2022-12-10,Printer,Office,4175.88,14,South,CUST0521,1380.57
2022-03-26,RAM,Components,1018.46,13,East,CUST0644,377.01
2021-01-10,SSD,Storage,850.96,19,Central,CUST0426,167.58
2023-04-04,Hard Drive,Storage,3765.72,2,East,CUST0942,692.28
2023-03-09,Router,Office,1261.75,10,South,CUST0074,450.85
2023-05-27,Charger,Accessories,63.83,19,South,CUST0096,19.47
2023-10-26,Laptop,Technology,4564.2,15,West,CUST0129,1193.77
2023-10-13,Graphics Card,Technology,3133.54,7,West,CUST0343,1151.56
2022-01-09,Printer,Office,2252.44,15,West,CUST0371,645.78
2023-12-25,Motherboard,Technology,3642.4,17,West,CUST0401,1054.61
2021-05-26,Headphones,Accessories,1699.99,16,North,CUST0884,263.03
2021-08-12,Printer,Office,4770.65,17,West,CUST0222,1167.87
2021-06-26,Charger,Accessories,389.67,16,South,CUST0640,59.04
2023-05-03,Headphones,Accessories,3222.69,18,South,CUST0512,1376.59
2021-03-04,Hard Drive,Storage,3897.58,17,Central,CUST0859,928.33
2023-04-07,SSD,Storage,2372.17,4,East,CUST0505,484.29
2023-03-06,SSD,Storage,3787.09,2,North,CUST0335,671.33
2022-11-20,Mouse,Accessories,4638.21,17,North,CUST0374,760.62
2021-04-15,Hard Drive,Storage,3732.77,17,Central,CUST0486,1552.1
2022-05-26,Phone,Technology,1581.37,2,Central,CUST0007,317.15
2022-01-20,Webcam,Accessories,2831.14,2,West,CUST0737,949.13
2022-02-09,USB Cable,Accessories,4562.44,15,Central,CUST0389,1575.71
2023-04-03,Mouse,Accessories,2273.03,16,North,CUST0436,557.49
2022-06-02,Keyboard,Accessories,3424.41,11,East,CUST0116,1369.67
2022-04-21,Keyboard,Accessories,2354.3,2,East,CUST0103,504.31
2022-12-10,Laptop,Technology,650.65,8,North,CUST0738,111.55
2023-02-10,Printer,Office,340.06,12,West,CUST0565,58.0
2023-11-13,Mouse,Accessories,4763.76,14,East,CUST0887,1143.91
2023-09-24,Headphones,Accessories,3082.08,14,East,CUST0003,890.64
2022-11-08,Printer,Office,563.88,12,West,CUST0830,191.05
2022-12-15,Keyboard,Accessories,4294.32,2,East,CUST0544,1582.94
2021-03-24,Hard Drive,Storage,2637.33,14,South,CUST0770,536.98
2022-04-02,Keyboard,Accessories,3871.06,12,North,CUST0080,1374.91
2021-01-01,Webcam,Accessories,677.44,9,East,CUST0636,138.71
2021-02-20,Headphones,Accessories,4539.21,8,East,CUST0849,2038.82
2022-11-16,USB Cable,Accessories,2973.15,16,West,CUST0821,1301.41
2022-12-18,USB Cable,Accessories,3704.39,10,East,CUST0396,669.47
2022-03-25,Webcam,Accessories,205.33,7,West,CUST0892,71.15
2023-05-31,Speaker,Accessories,1610.76,15,North,CUST0389,678.1
2022-05-03,Motherboard,Technology,1373.85,9,South,CUST0260,239.34
2021-02-03,Mouse,Accessories,4750.5,4,Central,CUST0312,889.27
2021-04-05,Phone,Technology,967.43,6,North,CUST0336,245.82
2021-06-03,USB Cable,Accessories,3549.91,12,East,CUST0210,634.43
2021-09-07,Speaker,Accessories,261.63,15,South,CUST0511,108.75
2022-11-05,Laptop,Technology,1028.54,19,Central,CUST0448,424.44
2022-03-14,Phone,Technology,1726.06,2,Central,CUST0045,750.17
2021-04-28,Graphics Card,Technology,3982.8,19,East,CUST0956,842.35
2023-02-10,Webcam,Accessories,3960.38,2,Central,CUST0404,647.94
2021-09-25,Phone,Technology,4765.38,15,Central,CUST0309,1350.45
2023-12-14,Mouse,Accessories,4588.0,12,North,CUST0841,1900.19
2021-08-24,Keyboard,Accessories,453.5,1,North,CUST0784,154.89
2022-01-24,RAM,Components,4157.85,14,Central,CUST0227,1868.93
2023-09-17,Webcam,Accessories,2283.31,4,West,CUST0349,962.89
2023-02-02,RAM,Components,4336.14,11,East,CUST0113,1161.33
2022-02-05,USB Cable,Accessories,491.97,7,West,CUST0030,79.63
2022-09-16,Headphones,Accessories,4122.71,13,West,CUST0276,624.8
2023-02-06,RAM,Components,840.23,14,Central,CUST0362,288.42
2023-07-08,RAM,Components,1702.52,7,East,CUST0726,723.11
2023-05-03,Charger,Accessories,192.8,11,West,CUST0087,54.61
2022-08-01,Hard Drive,Storage,662.45,11,North,CUST0436,273.12
2021-03-16,Motherboard,Technology,2256.34,9,North,CUST0804,722.08
2022-03-11,Motherboard,Technology,4100.77,4,East,CUST0022,735.7
2021-04-13,RAM,Components,3879.67,2,West,CUST0385,1511.11
2023-02-03,RAM,Components,1214.72,2,South,CUST0021,361.72
2023-01-08,USB Cable,Accessories,800.87,9,South,CUST0688,132.4
2023-03-17,Printer,Office,1976.85,19,East,CUST0491,779.63
2021-04-08,Printer,Office,4422.18,15,East,CUST0467,1668.47
2023-03-09,USB Cable,Accessories,502.55,18,South,CUST0456,144.33
2023-05-09,Monitor,Technology,2737.42,16,West,CUST0773,426.6
2022-03-11,Printer,Office,489.6,2,West,CUST0888,124.4
2022-03-23,SSD,Storage,2377.55,12,Central,CUST0680,666.87
2021-09-06,Hard Drive,Storage,677.62,1,East,CUST0221,135.25
2021-06-15,Charger,Accessories,447.67,2,West,CUST0594,88.76
2023-09-11,Mouse,Accessories,994.7,14,South,CUST0989,199.03
2023-10-17,Tablet,Technology,1313.52,7,South,CUST0591,343.06
2022-06-26,RAM,Components,1417.51,17,North,CUST0498,560.29
2023-01-29,Graphics Card,Technology,3244.08,15,West,CUST0813,1225.64
2021-03-22,RAM,Components,322.16,17,Central,CUST0159,49.3
2021-05-13,Mouse,Accessories,450.0,9,Central,CUST0143,68.8
2023-03-08,Webcam,Accessories,984.1,13,East,CUST0826,170.55
2023-06-19,Phone,Technology,4366.71,2,North,CUST0949,1266.23
2021-05-18,Hard Drive,Storage,3161.59,15,South,CUST0045,1317.32
2021-07-03,Charger,Accessories,3665.33,11,South,CUST0451,750.21
2023-02-24,Graphics Card,Technology,1883.29,19,East,CUST0236,551.88
2023-09-11,SSD,Storage,1105.44,14,Central,CUST0682,179.33
2021-03-10,Motherboard,Technology,237.91,4,Central,CUST0225,37.14
2022-06-30,RAM,Components,2468.25,11,South,CUST0408,375.78
2021-02-22,USB Cable,Accessories,2892.69,16,East,CUST0294,1073.2
2021-07-24,Graphics Card,Technology,4490.16,2,West,CUST0819,705.62
2021-05-06,Webcam,Accessories,4416.36,2,North,CUST0280,1025.23
2021-02-12,Laptop,Technology,2152.19,9,Central,CUST0973,739.31
2021-04-21,Tablet,Technology,2146.71,4,Central,CUST0603,720.43
2023-01-31,RAM,Components,847.56,8,Central,CUST0417,141.16
2023-04-28,Phone,Technology,1324.37,18,West,CUST0147,300.63
2021-04-05,SSD,Storage,4632.03,15,West,CUST0793,1583.21
2023-06-19,Laptop,Technology,748.13,2,North,CUST0582,200.25
2021-12-26,Printer,Office,4845.06,11,Central,CUST0993,1403.84
2023-06-19,RAM,Components,2548.46,17,South,CUST0985,540.59
2021-10-08,Monitor,Technology,2310.2,7,Central,CUST0471,372.7
2022-10-29,Charger,Accessories,914.46,8,North,CUST0049,231.87
2021-04-03,Laptop,Technology,3324.63,10,North,CUST0017,1179.9
2022-11-03,Laptop,Technology,2326.24,3,South,CUST0149,883.88
2021-03-02,Headphones,Accessories,1884.78,13,West,CUST0555,617.75
2022-09-26,Motherboard,Technology,1359.36,17,South,CUST0212,364.25
2023-12-11,SSD,Storage,379.11,13,North,CUST0716,123.19
2023-10-26,USB Cable,Accessories,2620.67,19,South,CUST0717,947.36
2022-08-27,RAM,Components,1598.9,9,Central,CUST0850,602.12
2022-11-13,Headphones,Accessories,3553.93,16,North,CUST0918,633.83
2022-06-18,RAM,Components,3631.44,5,West,CUST0063,1419.51
2023-04-18,USB Cable,Accessories,1693.93,9,West,CUST0536,286.35
2022-10-07,Hard Drive,Storage,3362.15,9,South,CUST0545,1382.31
2021-08-21,Graphics Card,Technology,1330.44,6,South,CUST0963,356.12
2022-06-08,Charger,Accessories,3649.51,10,South,CUST0721,1146.23
2021-12-12,USB Cable,Accessories,129.58,18,Central,CUST0487,30.71
2023-12-06,SSD,Storage,800.46,11,West,CUST0480,222.53
2022-06-30,Monitor,Technology,1262.79,15,North,CUST0785,509.61
2023-03-05,Phone,Technology,3876.03,7,North,CUST0688,925.24
2021-09-06,Motherboard,Technology,378.56,14,West,CUST0044,120.86
2021-02-16,Phone,Technology,980.88,8,South,CUST0665,337.54
2021-08-02,SSD,Storage,1825.19,19,East,CUST0456,353.95
2021-08-27,SSD,Storage,95.42,15,South,CUST0511,36.58
2023-12-16,Router,Office,3822.5,19,West,CUST0875,1719.06
2021-12-16,Speaker,Accessories,2822.52,18,Central,CUST0355,554.68
2021-04-17,Router,Office,4508.36,17,South,CUST0700,1714.82
2023-04-11,Keyboard,Accessories,203.6,3,North,CUST0797,39.52
2021-02-17,Printer,Office,1393.38,3,Central,CUST0012,606.23
2021-12-03,USB Cable,Accessories,3669.7,7,West,CUST0356,1002.91
2023-11-16,Motherboard,Technology,3391.99,10,East,CUST0895,1505.96
2023-03-15,Graphics Card,Technology,1253.13,17,South,CUST0137,213.5
2021-01-08,Mouse,Accessories,2998.65,15,Central,CUST0474,1161.36
2022-09-17,Router,Office,3979.1,8,Central,CUST0598,1161.95
2022-12-20,Phone,Technology,215.23,17,North,CUST0053,50.98
2021-10-30,Mouse,Accessories,3602.26,3,South,CUST0573,1348.57
2022-10-01,USB Cable,Accessories,1297.88,4,East,CUST0927,442.06
2021-02-25,Motherboard,Technology,4741.86,8,Central,CUST0113,1995.69
2022-12-27,Headphones,Accessories,2714.19,13,North,CUST0816,609.72
2022-06-10,Phone,Technology,215.26,1,South,CUST0620,92.98
2022-04-19,Hard Drive,Storage,2046.98,18,South,CUST0478,701.21
2021-01-28,Keyboard,Accessories,4833.24,11,East,CUST0335,1378.1
2021-03-19,Motherboard,Technology,3665.35,6,North,CUST0815,608.23
2021-12-31,Speaker,Accessories,1537.37,16,East,CUST0417,583.51
2022-10-28,Router,Office,2897.57,19,Central,CUST0067,1180.82
2022-06-10,Speaker,Accessories,3015.55,17,West,CUST0994,1184.74
2022-11-30,Phone,Technology,165.57,18,West,CUST0320,61.38
2023-06-02,SSD,Storage,935.23,11,East,CUST0634,412.27
2023-10-28,Headphones,Accessories,2781.3,14,East,CUST0254,1125.68
2023-10-24,Printer,Office,2043.63,12,West,CUST0401,875.42
2023-07-08,Keyboard,Accessories,990.69,7,Central,CUST0300,365.71
2023-01-20,Headphones,Accessories,3874.71,17,East,CUST0005,1534.63
2021-12-29,Phone,Technology,2470.52,5,Central,CUST0862,584.89
2023-03-17,Tablet,Technology,1584.37,14,Central,CUST0446,555.59
2023-01-09,Phone,Technology,850.3,13,North,CUST0235,179.98
2023-11-05,Monitor,Technology,3075.26,12,Central,CUST0447,525.2
2022-04-30,Headphones,Accessories,3347.99,14,South,CUST0847,1084.0
2021-01-28,Headphones,Accessories,3364.51,9,West,CUST0039,1294.91
2022-12-15,Graphics Card,Technology,1140.42,4,West,CUST0200,199.38
2023-11-29,RAM,Components,2996.93,19,East,CUST0682,612.53
2021-03-27,Tablet,Technology,4531.76,1,East,CUST0870,806.16
2021-05-06,SSD,Storage,1798.28,13,North,CUST0860,611.87
2023-03-23,Hard Drive,Storage,1093.3,6,North,CUST0021,190.07
2022-06-21,SSD,Storage,3872.14,1,South,CUST0687,689.2
2021-05-25,Hard Drive,Storage,925.57,17,East,CUST0074,212.19
2021-01-25,Headphones,Accessories,1306.06,3,West,CUST0796,301.79
2021-03-08,Tablet,Technology,548.19,17,South,CUST0149,173.91
2021-08-21,Graphics Card,Technology,1375.98,2,East,CUST0625,219.68
2021-04-19,Router,Office,2081.16,7,South,CUST0284,696.36
2021-04-21,SSD,Storage,367.58,1,Central,CUST0086,100.54
2021-08-16,Mouse,Accessories,4364.96,15,Central,CUST0102,888.79
2021-04-21,Graphics Card,Technology,2592.69,4,South,CUST0531,897.08
2021-02-03,Graphics Card,Technology,2961.11,6,East,CUST0063,737.03
2022-09-15,Hard Drive,Storage,1887.86,13,Central,CUST0628,751.83
2023-01-18,Motherboard,Technology,3365.68,13,Central,CUST0692,1503.89
2022-08-18,Keyboard,Accessories,2187.32,1,South,CUST0550,839.29
2022-03-01,Webcam,Accessories,3818.5,2,Central,CUST0814,1423.91
2022-09-05,Headphones,Accessories,4115.94,6,West,CUST0408,1055.93
2022-11-23,Monitor,Technology,3375.65,11,Central,CUST0604,1047.74
2021-11-11,Motherboard,Technology,2482.11,18,South,CUST0173,411.54
2023-05-27,Keyboard,Accessories,3922.23,13,Central,CUST0717,1444.17
2022-10-24,RAM,Components,2496.71,12,Central,CUST0521,880.12
2021-10-04,Hard Drive,Storage,601.97,7,North,CUST0521,138.94
2022-09-16,Hard Drive,Storage,625.88,7,South,CUST0533,194.17
2022-05-31,Printer,Office,4745.49,7,South,CUST0024,1678.93
2023-04-23,Mouse,Accessories,1107.14,2,North,CUST0095,288.26
2021-12-16,Graphics Card,Technology,4088.83,11,North,CUST0704,1503.39
2023-04-03,Charger,Accessories,1271.19,1,West,CUST0861,494.51
2023-01-29,Monitor,Technology,2182.36,13,Central,CUST0296,473.71
2023-06-18,RAM,Components,3291.99,12,East,CUST0970,791.32
2021-08-31,Speaker,Accessories,836.39,13,East,CUST0180,226.22
2022-06-27,Monitor,Technology,3699.37,7,North,CUST0900,816.46
2023-11-30,Graphics Card,Technology,3465.07,12,South,CUST0131,1326.02
2021-08-17,Webcam,Accessories,2738.26,17,South,CUST0909,880.5
2022-07-02,Hard Drive,Storage,2851.15,8,West,CUST0533,752.79
2023-07-09,Phone,Technology,573.57,3,East,CUST0008,88.8
2021-01-06,Speaker,Accessories,2207.95,7,South,CUST0888,547.04
2022-04-13,Speaker,Accessories,478.53,19,West,CUST0201,191.87
2021-03-16,Mouse,Accessories,1573.92,8,West,CUST0878,587.16
2021-01-04,Hard Drive,Storage,4506.55,14,North,CUST0385,767.08
2022-10-08,Router,Office,2893.94,14,East,CUST0526,1129.89
